"safegraph_place_id","parent_safegraph_place_id","location_name","brands","latitude","longitude","street_address","city","region","postal_code","iso_country_code","polygon_wkt","polygon_class","includes_parking_lot","is_synthetic"
sg:d1e9384acba24177b8d94379acdf19e6,,Tortiyeah,,39.953306,-75.159425,51 N 12th St Reading Terminal Market,Philadelphia,PA,19107,US,"POLYGON ((-75.161439 39.956038, -75.160445 39.955912, -75.159267 39.955763, -75.159272 39.95574, -75.158855 39.955687, -75.158848 39.95572, -75.158207 39.955639, -75.157989 39.955611, -75.157771 39.955584, -75.15777 39.95557, -75.157665 39.955556, -75.157669 39.955537, -75.157597 39.955527, -75.157675 39.955164, -75.157659 39.955162, -75.157668 39.955117, -75.157646 39.955114, -75.157663 39.955038, -75.157654 39.955011, -75.157675 39.954982, -75.157698 39.954872, -75.15769 39.954845, -75.157711 39.954819, -75.157734 39.954709, -75.157727 39.954679, -75.157747 39.954654, -75.15777 39.954545, -75.157762 39.954516, -75.157782 39.954491, -75.157806 39.954379, -75.157799 39.95435, -75.157819 39.954327, -75.157842 39.954217, -75.157835 39.954186, -75.157855 39.954162, -75.157871 39.954086, -75.157891 39.954089, -75.157904 39.954029, -75.157949 39.954034, -75.157958 39.953991, -75.157938 39.953988, -75.157905 39.953952, -75.157951 39.953926, -75.157972 39.953929, -75.157976 39.953912, -75.158133 39.953932, -75.158136 39.95392, -75.1582 39.953912, -75.158234 39.953922, -75.158256 39.953937, -75.158253 39.953948, -75.158336 39.953959, -75.158345 39.953916, -75.158637 39.953953, -75.158675 39.953778, -75.158425 39.953747, -75.158426 39.953746, -75.158613 39.95287, -75.158634 39.952773, -75.158695 39.952468, -75.159661 39.952594, -75.159601 39.952869, -75.159605 39.952869, -75.159591 39.952919, -75.159541 39.953144, -75.159534 39.95318, -75.159444 39.953594, -75.159392 39.953837, -75.159382 39.953869, -75.159117 39.953835, -75.15908 39.954008, -75.159221 39.954026, -75.15922 39.954029, -75.159295 39.954059, -75.159363 39.954078, -75.15936 39.95409, -75.15947 39.954104, -75.159473 39.954091, -75.159535 39.954092, -75.159629 39.954081, -75.15997 39.954124, -75.15996 39.954168, -75.160214 39.9542, -75.160232 39.954193, -75.160273 39.95419, -75.160308 39.954201, -75.160324 39.954214, -75.160572 39.954246, -75.160575 39.954236, -75.160602 39.954228, -75.160641 39.954227, -75.160675 39.954237, -75.160698 39.954252, -75.160696 39.954262, -75.160818 39.954278, -75.16082 39.954285, -75.160854 39.954289, -75.160852 39.9543, -75.160875 39.954303, -75.160907 39.95434, -75.160859 39.954366, -75.160839 39.954364, -75.160836 39.954378, -75.161109 39.954412, -75.161091 39.954402, -75.161052 39.954361, -75.161103 39.954335, -75.161122 39.954338, -75.161125 39.954323, -75.161262 39.95434, -75.161289 39.954326, -75.161332 39.954325, -75.161366 39.954335, -75.16139 39.95435, -75.161389 39.954358, -75.161648 39.954391, -75.161698 39.954384, -75.161744 39.954404, -75.162074 39.954446, -75.162096 39.954437, -75.162129 39.954437, -75.162156 39.954445, -75.162175 39.954462, -75.162438 39.954495, -75.162437 39.954501, -75.162567 39.954517, -75.162569 39.954508, -75.162632 39.954516, -75.162613 39.954612, -75.162651 39.954617, -75.162633 39.954702, -75.162639 39.954703, -75.162609 39.954829, -75.162789 39.954854, -75.162764 39.95495, -75.162786 39.954953, -75.162717 39.955276, -75.162625 39.955703, -75.162657 39.95571, -75.162605 39.955949, -75.162599 39.955959, -75.162508 39.955948, -75.162429 39.956078, -75.162193 39.956049, -75.162173 39.956132, -75.161675 39.956068, -75.161613 39.956061, -75.161439 39.956038))",SHARED_POLYGON,false,false
sg:e00592413e584b7c887527e8bf68197c,sg:14d41c7124744615891b156af0f91ec9,David Nazarian MD,,39.945463,-75.155574,800 Spruce St,Philadelphia,PA,19107,US,"POLYGON ((-75.155927 39.945761, -75.155933 39.945734, -75.155871 39.945726, -75.155863 39.945763, -75.155842 39.945775, -75.155686 39.945755, -75.155653 39.945775, -75.155532 39.94576, -75.155509 39.945734, -75.15536 39.945715, -75.155346 39.945705, -75.155357 39.945651, -75.155315 39.945645, -75.15531 39.945665, -75.155291 39.945663, -75.155275 39.945647, -75.155241 39.945665, -75.155255 39.945679, -75.155251 39.945695, -75.155234 39.945693, -75.155229 39.945718, -75.154961 39.945684, -75.154966 39.945657, -75.154948 39.945655, -75.154945 39.945672, -75.154878 39.945664, -75.154889 39.945612, -75.154907 39.945614, -75.154911 39.945598, -75.154877 39.945594, -75.15492 39.945387, -75.154953 39.945391, -75.154955 39.945381, -75.154977 39.945383, -75.154981 39.945362, -75.154938 39.945357, -75.154939 39.94535, -75.154913 39.94533, -75.154922 39.945289, -75.154955 39.945271, -75.155007 39.945277, -75.155023 39.945302, -75.155032 39.945303, -75.155022 39.94535, -75.15503 39.945351, -75.155036 39.945322, -75.155304 39.945356, -75.155298 39.945382, -75.155317 39.945384, -75.15532 39.945371, -75.155386 39.945379, -75.155375 39.945432, -75.155452 39.945441, -75.155564 39.945381, -75.155532 39.945349, -75.155317 39.945322, -75.155302 39.945305, -75.155302 39.945284, -75.155337 39.945116, -75.15533 39.945115, -75.155338 39.945078, -75.155638 39.945116, -75.155643 39.945094, -75.155677 39.945098, -75.155685 39.945061, -75.155718 39.945065, -75.155731 39.945007, -75.155637 39.944991, -75.155644 39.944958, -75.155414 39.944929, -75.155405 39.944972, -75.155363 39.944967, -75.15535 39.94503, -75.155245 39.945017, -75.155268 39.944907, -75.155256 39.944905, -75.155276 39.944813, -75.155288 39.944814, -75.15531 39.944712, -75.155316 39.944705, -75.15533 39.944639, -75.15543 39.944651, -75.155394 39.944822, -75.155662 39.944855, -75.155673 39.944817, -75.155916 39.944847, -75.155907 39.944888, -75.156178 39.944921, -75.156201 39.944814, -75.156205 39.944814, -75.156219 39.944749, -75.156324 39.944762, -75.156313 39.944827, -75.156289 39.944941, -75.156299 39.944942, -75.15628 39.945034, -75.15627 39.945032, -75.156246 39.945142, -75.156133 39.945128, -75.156149 39.945056, -75.156128 39.945062, -75.156101 39.945059, -75.156088 39.945047, -75.156093 39.945024, -75.156112 39.945017, -75.155916 39.944993, -75.15591 39.945018, -75.155878 39.945014, -75.155876 39.945021, -75.15578 39.945013, -75.155768 39.945072, -75.155799 39.945075, -75.155794 39.9451, -75.15589 39.945112, -75.15588 39.945157, -75.155979 39.945169, -75.155998 39.945188, -75.156014 39.94519, -75.156028 39.945125, -75.15613 39.945137, -75.156334 39.945163, -75.156323 39.945218, -75.156385 39.945225, -75.156383 39.945239, -75.15641 39.945242, -75.156353 39.945512, -75.156364 39.945513, -75.156298 39.945826, -75.155923 39.94578, -75.155927 39.945761))",SHARED_POLYGON,false,false
sg:9a7d2deede9445fa851f687d53f3f6eb,,Scorpio Adult Boutique & Video,,39.948717,-75.16313,205 S Juniper St,Philadelphia,PA,19107,US,"POLYGON ((-75.16305933706462 39.94874894538871, -75.16307811252773 39.94866875226689, -75.1632001530379 39.948685202145676, -75.16318271867931 39.94876436713212, -75.16305933706462 39.94874894538871))",OWNED_POLYGON,,false
sg:1471e64f1b9f4fbd9f21a6b7fd6d34cf,,Starbucks,Starbucks,39.954744,-75.162834,101 N Broad St,Philadelphia,PA,19107,US,"POLYGON ((-75.162876 39.954752, -75.16267 39.954725, -75.16273 39.954463, -75.162955 39.954493, -75.162941 39.954553, -75.162935 39.954552, -75.162902 39.954695, -75.162908 39.954696, -75.162892 39.954755, -75.162876 39.954752))",SHARED_POLYGON,false,false
sg:4849503653ed4c728b90a72a650d0a32,,Chick-fil-A,Chick-fil-A,39.952319,-75.157746,1100 Market St Market Place Food Court,Philadelphia,PA,19107,US,"POLYGON ((-75.153081 39.953068, -75.153246 39.952311, -75.153262 39.952236, -75.153497 39.952266, -75.153529 39.952121, -75.153477 39.952114, -75.153528 39.951877, -75.153514 39.951875, -75.15359 39.951522, -75.153606 39.951524, -75.153658 39.951282, -75.153792 39.951299, -75.153794 39.951292, -75.153885 39.951304, -75.153888 39.951292, -75.153941 39.951299, -75.153941 39.951293, -75.154016 39.951303, -75.154015 39.951308, -75.154288 39.951342, -75.154339 39.951351, -75.154337 39.951364, -75.15447 39.951381, -75.154473 39.951368, -75.154723 39.9514, -75.154725 39.951411, -75.155068 39.951455, -75.155033 39.951613, -75.154986 39.951607, -75.154975 39.951659, -75.155189 39.951686, -75.155186 39.951701, -75.155294 39.951715, -75.155311 39.951636, -75.155422 39.95165, -75.155455 39.951495, -75.156617 39.951643, -75.156575 39.951841, -75.156762 39.951865, -75.156791 39.951728, -75.156852 39.951736, -75.156944 39.951686, -75.15757 39.951766, -75.157747 39.951788, -75.157749 39.951777, -75.158038 39.951814, -75.158036 39.951822, -75.158212 39.951844, -75.15803 39.95269, -75.157909 39.952678, -75.157558 39.952631, -75.157555 39.952646, -75.157465 39.952635, -75.157468 39.95262, -75.157385 39.95261, -75.156633 39.952515, -75.156677 39.952311, -75.156479 39.952286, -75.156435 39.952491, -75.155676 39.952394, -75.155647 39.95253, -75.155691 39.952535, -75.155686 39.952559, -75.155961 39.952594, -75.155965 39.952575, -75.156043 39.952585, -75.156043 39.952608, -75.156357 39.952648, -75.156287 39.952977, -75.155969 39.952937, -75.155964 39.952958, -75.155887 39.952948, -75.155891 39.952928, -75.155366 39.952861, -75.155362 39.952883, -75.155285 39.952873, -75.155285 39.952852, -75.155022 39.952818, -75.155017 39.952844, -75.154965 39.952838, -75.15497 39.952812, -75.154934 39.952808, -75.155006 39.952473, -75.155357 39.952518, -75.155362 39.952497, -75.15544 39.952507, -75.155435 39.952529, -75.155507 39.952538, -75.155513 39.952512, -75.155576 39.95252, -75.155604 39.952388, -75.155041 39.952316, -75.155053 39.952257, -75.154896 39.952237, -75.154883 39.952295, -75.15358 39.952128, -75.153548 39.952274, -75.153584 39.952279, -75.153574 39.952327, -75.153664 39.952299, -75.153699 39.952293, -75.153753 39.952298, -75.153799 39.952325, -75.153822 39.952353, -75.153834 39.952384, -75.153828 39.952423, -75.153807 39.952453, -75.153779 39.952473, -75.153746 39.952485, -75.153682 39.952775, -75.153604 39.953135, -75.15321 39.953085, -75.153081 39.953068), (-75.15373 39.952346, -75.153675 39.952347, -75.153649 39.952364, -75.15364 39.952382, -75.153643 39.952411, -75.15366 39.952432, -75.153692 39.952441, -75.153725 39.952437, -75.153748 39.952424, -75.153764 39.952405, -75.153764 39.952377, -75.15373 39.952346))",SHARED_POLYGON,false,false
sg:700438aa2544463fbe96a69df70ae27f,sg:4dded547308a4414b57bbb493c4eddae,Thomas Jefferson University Hospital Jefferson Health,,39.949574,-75.158013,111 S 11th St,Philadelphia,PA,19107,US,"POLYGON ((-75.158516 39.949473, -75.158569 39.94946, -75.158602 39.949486, -75.158606 39.949512, -75.158692 39.949523, -75.15856 39.950144, -75.158539 39.950141, -75.157144 39.949966, -75.157177 39.949814, -75.157181 39.949783, -75.157212 39.94964, -75.157186 39.949636, -75.157199 39.949577, -75.157223 39.94958, -75.157272 39.949351, -75.157378 39.949364, -75.157375 39.949377, -75.15771 39.949419, -75.157715 39.949396, -75.157814 39.949408, -75.157809 39.94943, -75.157912 39.949443, -75.157922 39.949398, -75.158516 39.949473))",SHARED_POLYGON,false,false
sg:0974513a5f8844eb8168553b03a7cb3d,,GUESS,GUESS,39.951932,-75.155783,901 Market St Unit 2055,Philadelphia,PA,19107,US,"POLYGON ((-75.153081 39.953068, -75.153246 39.952311, -75.153262 39.952236, -75.153497 39.952266, -75.153529 39.952121, -75.153477 39.952114, -75.153528 39.951877, -75.153514 39.951875, -75.15359 39.951522, -75.153606 39.951524, -75.153658 39.951282, -75.153792 39.951299, -75.153794 39.951292, -75.153885 39.951304, -75.153888 39.951292, -75.153941 39.951299, -75.153941 39.951293, -75.154016 39.951303, -75.154015 39.951308, -75.154288 39.951342, -75.154339 39.951351, -75.154337 39.951364, -75.15447 39.951381, -75.154473 39.951368, -75.154723 39.9514, -75.154725 39.951411, -75.155068 39.951455, -75.155033 39.951613, -75.154986 39.951607, -75.154975 39.951659, -75.155189 39.951686, -75.155186 39.951701, -75.155294 39.951715, -75.155311 39.951636, -75.155422 39.95165, -75.155455 39.951495, -75.156617 39.951643, -75.156575 39.951841, -75.156762 39.951865, -75.156791 39.951728, -75.156852 39.951736, -75.156944 39.951686, -75.15757 39.951766, -75.157747 39.951788, -75.157749 39.951777, -75.158038 39.951814, -75.158036 39.951822, -75.158212 39.951844, -75.15803 39.95269, -75.157909 39.952678, -75.157558 39.952631, -75.157555 39.952646, -75.157465 39.952635, -75.157468 39.95262, -75.157385 39.95261, -75.156633 39.952515, -75.156677 39.952311, -75.156479 39.952286, -75.156435 39.952491, -75.155676 39.952394, -75.155647 39.95253, -75.155691 39.952535, -75.155686 39.952559, -75.155961 39.952594, -75.155965 39.952575, -75.156043 39.952585, -75.156043 39.952608, -75.156357 39.952648, -75.156287 39.952977, -75.155969 39.952937, -75.155964 39.952958, -75.155887 39.952948, -75.155891 39.952928, -75.155366 39.952861, -75.155362 39.952883, -75.155285 39.952873, -75.155285 39.952852, -75.155022 39.952818, -75.155017 39.952844, -75.154965 39.952838, -75.15497 39.952812, -75.154934 39.952808, -75.155006 39.952473, -75.155357 39.952518, -75.155362 39.952497, -75.15544 39.952507, -75.155435 39.952529, -75.155507 39.952538, -75.155513 39.952512, -75.155576 39.95252, -75.155604 39.952388, -75.155041 39.952316, -75.155053 39.952257, -75.154896 39.952237, -75.154883 39.952295, -75.15358 39.952128, -75.153548 39.952274, -75.153584 39.952279, -75.153574 39.952327, -75.153664 39.952299, -75.153699 39.952293, -75.153753 39.952298, -75.153799 39.952325, -75.153822 39.952353, -75.153834 39.952384, -75.153828 39.952423, -75.153807 39.952453, -75.153779 39.952473, -75.153746 39.952485, -75.153682 39.952775, -75.153604 39.953135, -75.15321 39.953085, -75.153081 39.953068), (-75.15373 39.952346, -75.153675 39.952347, -75.153649 39.952364, -75.15364 39.952382, -75.153643 39.952411, -75.15366 39.952432, -75.153692 39.952441, -75.153725 39.952437, -75.153748 39.952424, -75.153764 39.952405, -75.153764 39.952377, -75.15373 39.952346))",SHARED_POLYGON,false,false
sg:316e7d0788764f61b35fda5e8c90fa6f,,Hx Acucare,,39.953207,-75.156593,46 N 10th St,Philadelphia,PA,19107,US,"POLYGON ((-75.15645889007374 39.95317515147859, -75.15673113428875 39.95321113321268, -75.1567230876617 39.9532373484642, -75.1564535256557 39.95320290881798, -75.15645889007374 39.95317515147859))",OWNED_POLYGON,,false
sg:27be3e00739b401b852c7a5502f59bf3,,Sleep Inn,Sleep Inn,39.954446,-75.157043,1020 Cherry St,Philadelphia,PA,19107,US,"POLYGON ((-75.15711228184954 39.95453202809658, -75.15709426637974 39.95453917667428, -75.15704095747557 39.95453352251282, -75.15704330440846 39.95452375623283, -75.15700667808777 39.9545184314737, -75.15700433115488 39.954527169724976, -75.1569547102881 39.95452177256991, -75.1569396228624 39.95451020723622, -75.15697350527049 39.954371045992595, -75.15705593199947 39.954380814347616, -75.1570710911222 39.95430551098452, -75.15707142639833 39.95428649237458, -75.15709321934658 39.95428135220882, -75.15714485187011 39.954285978358016, -75.15716329205709 39.95429651569669, -75.15711228184954 39.95453202809658))",OWNED_POLYGON,false,false
sg:2028dd3bbc0b4d55b49348ae27878135,,Philadelphia Parking Authority,,39.950595,-75.158018,14 S 10th St,Philadelphia,PA,19107,US,"POLYGON ((-75.156994 39.950844, -75.157047 39.950586, -75.157051 39.950587, -75.15788 39.950688, -75.15793 39.950453, -75.15798 39.950208, -75.158235 39.95024, -75.158239 39.950221, -75.158398 39.950241, -75.158396 39.950255, -75.1585 39.950268, -75.158561 39.950278, -75.158572 39.950287, -75.15853 39.950492, -75.158341 39.950469, -75.158313 39.950608, -75.158233 39.950598, -75.158232 39.950607, -75.158166 39.950599, -75.158168 39.950591, -75.158137 39.950587, -75.158132 39.950608, -75.158156 39.950612, -75.158135 39.950717, -75.158117 39.950727, -75.158065 39.950978, -75.158021 39.950972, -75.157279 39.950882, -75.157089 39.950858, -75.156993 39.950847, -75.156994 39.950844), (-75.158324 39.950383, -75.158317 39.950382, -75.158299 39.950463, -75.158307 39.950464, -75.158324 39.950383))",OWNED_POLYGON,false,false
sg:a132f0e226ab43a996dffbd23c364688,,Washington West Project,,39.947909,-75.160873,1201 Locust St,Philadelphia,PA,19107,US,"POLYGON ((-75.160917 39.947834, -75.160882 39.947989, -75.160832 39.947983, -75.160862 39.947828, -75.160917 39.947834))",OWNED_POLYGON,false,false
sg:4d9f533fe9e6468c8a1ad327140d2ce7,,Boost Mobile,Boost Mobile,39.950402,-75.158482,1039 Chestnut St,Philadelphia,PA,19107,US,"POLYGON ((-75.15854329140467 39.950295061572795, -75.1584959519698 39.950519079119324, -75.1584148151471 39.95050828417623, -75.15847422452254 39.950286836827445, -75.15854329140467 39.950295061572795))",OWNED_POLYGON,false,false
sg:09a1cc4095804bbc937076426ab0121d,,Discover Travel,,39.953193,-75.156667,44 N 10th St,Philadelphia,PA,19107,US,"POLYGON ((-75.15645894037334 39.95317494586387, -75.15646765755264 39.953142562286864, -75.15673990176765 39.95317545988878, -75.1567318551406 39.95321144162275, -75.15645894037334 39.95317494586387))",OWNED_POLYGON,,false
sg:600cd09cc2b84133b5b56c00118a9c52,,Mom's Organic Market,Mom's Organic Market,39.950979,-75.158689,34 S 11th St,Philadelphia,PA,19107,US,"POLYGON ((-75.15858788811303 39.950916316446154, -75.15881419941984 39.950941117904854, -75.15879542395673 39.95104187000343, -75.15856207177244 39.95101719603385, -75.15858788811303 39.950916316446154))",OWNED_POLYGON,false,false
sg:cc6903a649214e0aa731a4a1e73c79ea,,Fruit Salad,,39.950685,-75.161915,13th St And Chestnut St,Philadelphia,PA,19107,US,"POLYGON ((-75.162424 39.952165, -75.16152 39.95205, -75.161525 39.952025, -75.16166 39.951396, -75.161825 39.950631, -75.161945 39.950646, -75.162815 39.950757, -75.162674 39.951414, -75.162611 39.951705, -75.16251 39.952176, -75.162424 39.952165))",SHARED_POLYGON,false,false
sg:d773fec4607f4147b9cbaeeb093b1afe,,Yakitori Boy,,39.955949,-75.157246,211 N 11th St,Philadelphia,PA,19107,US,"POLYGON ((-75.157313 39.955872, -75.157322 39.955876, -75.157312 39.955921, -75.157307 39.95592, -75.15726 39.956144, -75.156945 39.956105, -75.156957 39.956049, -75.15695 39.956048, -75.156994 39.95584, -75.15707 39.955849, -75.157071 39.955842, -75.157313 39.955872))",SHARED_POLYGON,false,false
sg:155be11f3f45476dba8e1e2b971701a6,,The Grill Smuckers,,39.953595,-75.158991,51 N 12th St,Philadelphia,PA,19107,US,"POLYGON ((-75.161439 39.956038, -75.160445 39.955912, -75.159267 39.955763, -75.159272 39.95574, -75.158855 39.955687, -75.158848 39.95572, -75.158207 39.955639, -75.157989 39.955611, -75.157771 39.955584, -75.15777 39.95557, -75.157665 39.955556, -75.157669 39.955537, -75.157597 39.955527, -75.157675 39.955164, -75.157659 39.955162, -75.157668 39.955117, -75.157646 39.955114, -75.157663 39.955038, -75.157654 39.955011, -75.157675 39.954982, -75.157698 39.954872, -75.15769 39.954845, -75.157711 39.954819, -75.157734 39.954709, -75.157727 39.954679, -75.157747 39.954654, -75.15777 39.954545, -75.157762 39.954516, -75.157782 39.954491, -75.157806 39.954379, -75.157799 39.95435, -75.157819 39.954327, -75.157842 39.954217, -75.157835 39.954186, -75.157855 39.954162, -75.157871 39.954086, -75.157891 39.954089, -75.157904 39.954029, -75.157949 39.954034, -75.157958 39.953991, -75.157938 39.953988, -75.157905 39.953952, -75.157951 39.953926, -75.157972 39.953929, -75.157976 39.953912, -75.158133 39.953932, -75.158136 39.95392, -75.1582 39.953912, -75.158234 39.953922, -75.158256 39.953937, -75.158253 39.953948, -75.158336 39.953959, -75.158345 39.953916, -75.158637 39.953953, -75.158675 39.953778, -75.158425 39.953747, -75.158426 39.953746, -75.158613 39.95287, -75.158634 39.952773, -75.158695 39.952468, -75.159661 39.952594, -75.159601 39.952869, -75.159605 39.952869, -75.159591 39.952919, -75.159541 39.953144, -75.159534 39.95318, -75.159444 39.953594, -75.159392 39.953837, -75.159382 39.953869, -75.159117 39.953835, -75.15908 39.954008, -75.159221 39.954026, -75.15922 39.954029, -75.159295 39.954059, -75.159363 39.954078, -75.15936 39.95409, -75.15947 39.954104, -75.159473 39.954091, -75.159535 39.954092, -75.159629 39.954081, -75.15997 39.954124, -75.15996 39.954168, -75.160214 39.9542, -75.160232 39.954193, -75.160273 39.95419, -75.160308 39.954201, -75.160324 39.954214, -75.160572 39.954246, -75.160575 39.954236, -75.160602 39.954228, -75.160641 39.954227, -75.160675 39.954237, -75.160698 39.954252, -75.160696 39.954262, -75.160818 39.954278, -75.16082 39.954285, -75.160854 39.954289, -75.160852 39.9543, -75.160875 39.954303, -75.160907 39.95434, -75.160859 39.954366, -75.160839 39.954364, -75.160836 39.954378, -75.161109 39.954412, -75.161091 39.954402, -75.161052 39.954361, -75.161103 39.954335, -75.161122 39.954338, -75.161125 39.954323, -75.161262 39.95434, -75.161289 39.954326, -75.161332 39.954325, -75.161366 39.954335, -75.16139 39.95435, -75.161389 39.954358, -75.161648 39.954391, -75.161698 39.954384, -75.161744 39.954404, -75.162074 39.954446, -75.162096 39.954437, -75.162129 39.954437, -75.162156 39.954445, -75.162175 39.954462, -75.162438 39.954495, -75.162437 39.954501, -75.162567 39.954517, -75.162569 39.954508, -75.162632 39.954516, -75.162613 39.954612, -75.162651 39.954617, -75.162633 39.954702, -75.162639 39.954703, -75.162609 39.954829, -75.162789 39.954854, -75.162764 39.95495, -75.162786 39.954953, -75.162717 39.955276, -75.162625 39.955703, -75.162657 39.95571, -75.162605 39.955949, -75.162599 39.955959, -75.162508 39.955948, -75.162429 39.956078, -75.162193 39.956049, -75.162173 39.956132, -75.161675 39.956068, -75.161613 39.956061, -75.161439 39.956038))",SHARED_POLYGON,false,false
sg:0506ea3ae25447e18d6883e65516fea0,,La Cucina at the Market,,39.953912,-75.16005,1206 Arch St,Philadelphia,PA,19107,US,"POLYGON ((-75.160181 39.953745, -75.160142 39.953944, -75.159837 39.953906, -75.159636 39.95388, -75.159697 39.953594, -75.159666 39.95359, -75.159679 39.953529, -75.15966 39.953526, -75.159673 39.953465, -75.159722 39.953471, -75.159736 39.953403, -75.16019 39.953461, -75.160152 39.953637, -75.160143 39.953636, -75.160122 39.953737, -75.160181 39.953745))",SHARED_POLYGON,false,false
