safegraph_place_id,latitude,longitude,location_name,street_address,raw_visit_counts,distance_from_home,weighted_visit_counts,count_home_cbgs,visits_top_10_hours
sg:9d770c3e4e50429dafdd8f129d7f54bb,40.029495,-75.084817,Cintioli Music,5349 Oxford Ave,21,6241.0,399.0,3,1.1
sg:a57cc22a90714f959b7631034a7e1a58,40.027212,-75.21223,E&amp Y Locksmith System,4136 Mitchell St,28,4182.0,10528.0,2,1.3
sg:cf1d97f0b3ab4541afb48249939ea27b,39.920622,-75.179399,Hair To Please,2454 S Garnet St,14,819.0,434.0,3,1.2
sg:e8c65cf05f3146148b28018f2e957299,40.034387,-75.1382,Joon's Auto Service,5331 N 10th St Ste 3,10,7567.0,120.0,2,1.0
sg:fa5beb536abc4ff9aac4caaa59d68651,40.035191,-75.17504100000002,Furniture Unlimited II,22 W Chelten Ave,41,2307.0,902.0,2,1.6
sg:0f9fbec59ab14e67af296f68e366792c,40.021526,-75.122587,Cafe Tinto,143 E Wyoming Ave,46,6472.0,1012.0,2,2.3
sg:1bb952faf7c64ca6a348de5f9b522233,39.924044,-75.23615799999997,Le Mandingue African Restaurant,6620 Woodland Ave,95,2438.0,1425.0,6,3.2
sg:1d54bec263a643eba53c763422934c02,40.012835,-75.192977,Rite Aid,3601 Midvale Ave,33,1692.0,429.0,5,1.4
sg:1e44e31c07ee42d3a5d734cfa441071e,39.93646,-75.227068,Arredondo Mini Market,5700 Chester Ave,21,3913.0,441.0,1,1.1
sg:6cc75642e32046bfb20f663da1badeb6,39.9937,-75.155078,Sunoco,2634 N Broad St # 44,48,2325.0,384.0,10,2.3
sg:6d032e02fac04092bb7687a07ba96325,40.03794600000001,-75.106532,Gold & Diamonds Factory,549 Adams Ave,65,3297.0,1235.0,14,2.8
sg:723f355290a1499da733c3710e1c8ac7,40.055833,-75.045527,Babyloon Hookah Lounge,2624 Rhawn St,21,3770.0,441.0,1,1.2
sg:8ae2b7f4288c444a8d6d54f17f5506e6,40.038127,-75.176956,TyeMeka's Soul Food,5920 Germantown Ave,11,15751.0,242.0,1,1.1
sg:b0988ab0de8e4d4a9351b01030a69abc,39.97701,-75.131925,Fishtown Pharmacy,1802 Frankford Ave,10,,3315.0,1,1.0
sg:bb6f7db9a9da4866acbffb0bfa95bcdc,40.084909,-74.97066099999998,Asian Chopsticks,4044 Woodhaven Rd,18,2039.0,801.0,2,1.3
sg:c7b601ee2c154d65b4603aa92f5401d8,39.994011,-75.094927,KFC,3655 Aramingo Ave,68,3769.0,476.0,14,2.7
sg:f38d32151f244c759562d53c2c1ba55b,39.934719,-75.16221800000002,Tiffin South Philadelphia,1100 Federal St,10,22463.0,2315.0,2,1.0
sg:1dda17e4673249a9b05471466f41b32f,40.023666,-75.131232,Espinoza Juan I DMD,324 W Roosevelt Blvd,44,5547.0,4928.0,3,2.3
sg:3ebe504c1cd846ada4e080fe6bcd4553,39.985815,-75.15556099999998,Rite Aid,2131 N Broad St # 59,52,1339.0,520.0,10,2.0
sg:3ece31deba4c41208c7dab45e22f0a5e,39.986855,-75.183897,Norris Beverages,2003 N 31st St # 05,64,644.0,4800.0,5,2.3
sg:3fdd401f7eb846478e052ab97835b9ad,40.072611,-75.19433000000002,Hale Ventillation Cleaning and Repair,7700 Crittenden St # 7780,20,2402.0,300.0,6,1.3
sg:41a05dd8dd584c38be7cf85c27a584ca,39.958159,-75.212647,Full Circle,4548 Market St,55,2770.0,825.0,8,2.1
sg:5d39f75b6dab4f7995d38f72bee267df,39.953429,-75.157989,Hilton Garden Inn,1100 Arch St,37,11591.0,1554.0,2,1.8
sg:74ea0a1acdbd423ebc5c2af241ed2dc6,39.926498,-75.14576,Little Sicily 2,1608 S Columbus Blvd,47,5277.0,376.0,4,1.9
sg:7e31579814a94a66b403d84f50358515,40.039275,-75.10793199999998,Roses,501 Adams Ave,74,2072.0,1628.0,12,3.0
sg:9251b2dc4c2543ec983d69076f2f31bc,40.023561,-75.056196,Canine Cottage Dog Grooming,6301 Cottage St,34,8270.0,3876.0,4,1.5
sg:bde1d3336c7a47feb46c8379c2e8be20,40.043026,-75.07960600000001,D&r's Minimart,1262 Greeby St,26,3771.0,884.0,3,1.2
sg:ed068397c34c42608d5223bb5f8c7536,39.921837,-75.240667,Early Years Development Center,6901 Woodland Ave,59,8637.0,6136.0,4,2.2
sg:0f38f3a853e24426bd03408dfe333a37,40.058642,-75.16330500000002,Checkers Drive-In Restaurants,7115 Stenton Ave,14,1767.0,126.0,2,1.1
sg:1effb53896e1419a993619fef11fec52,40.001145,-75.069764,Habboushe Fawzi Dr,4534 Richmond St,27,8311.0,648.0,2,1.7
sg:1f153232a5e34e6a82cb33da14194072,39.97542,-75.26554399999998,Safe Haven Program,7500 Woodbine Ave,11,,13079.0,1,1.0
sg:2f72e221e4634eb8897d91461632ce45,39.917046,-75.141737,IKEA,2206 S Columbus Blvd,28,13916.0,546.0,4,1.4
sg:30b8ac8a482142b5b50bd2424023fd43,40.079912,-75.173572,Wadsworth Pizzeria,1523 E Wadsworth Ave,15,10437.0,240.0,1,1.2
sg:31a2ff440698412a9b05bd40ae637480,40.112816,-74.98653900000002,Benjamin Rush State Park,Roosevelt Blvd & Old Lincoln,17,23374.0,1870.0,1,1.2
sg:35e8d58c3fcf4550acbb9db587f55653,39.994656,-75.095268,Boston Market,3680 Aramingo Ave,45,5050.0,495.0,3,1.9
sg:419148a739284ca091ef3617c458b3fe,40.048227,-75.012624,No 1 China,8743 Frankford Ave,34,2695.0,5933.0,1,1.4
sg:4586aeb9b4ae433eacd5268c99ab2d59,39.950684,-75.24258,Mt Calvary Holiness Church,5944 Catharine St,39,1832.0,3861.0,2,1.9
sg:63d6a39ebf694fa48e7bc58e83c81a81,40.043388,-75.228336,Wells Fargo,6918 Ridge Ave Ste 32,11,1499.0,66.0,1,1.1
sg:6c43526469f44a30b788bc1e006c0627,40.031427,-75.178742,Victor's Tavern,5550 Wayne Ave,26,2970.0,533.0,5,1.6
sg:c0fa9ac775284793a44140ef86ef67b5,40.010111,-75.081154,Philly Auto,4530 Torresdale Ave,11,13266.0,473.0,1,1.0
sg:ee35474619634f49b2d74c83094311c4,39.93691,-75.166641,Dancewear On Broad,1129 S Broad St,19,9758.0,342.0,5,1.4
sg:f90e877681d4483dba89cbf880b0f6f8,40.016865,-75.096343,Family Dollar Stores,4501 Castor Ave,80,1809.0,1160.0,11,3.6
sg:feb47051413e40f0a58a25034c156771,39.986222,-75.118115,K & A Auto Salvage,2160 E Somerset St,21,,315.0,1,1.1
sg:05aac60106d74fb79832f5d996c26892,39.970785,-75.214254,Crafty Soul,4617 Lancaster Ave,25,5030.0,400.0,7,1.5
sg:0749d77557ff4285ab65c281bbe2e544,39.950371,-75.158373,Taco Bell,1037 Chestnut St,44,5614.0,2068.0,6,2.1
sg:1089f4f245794c039bd2fe632c235285,39.937171,-75.162851,Pho 75,1122 Washington Ave,36,8451.0,702.0,2,1.8
sg:1530574d04c94dbcbc361c4c8c304bcd,39.990667,-75.135817,Wendy's,2615 N American St,53,1253.0,530.0,13,2.2
sg:2762a7ee7a5c47d4b11cfb7fefdb8958,40.018771,-75.156918,Educationworks Edward T Steel,4301 Wayne Ave,24,1098.0,696.0,2,1.5
sg:28635639b5b947b096bead1081cd8419,39.909224,-75.17400400000002,CVS,3300 S Broad St,95,1512.0,950.0,17,3.5
sg:34f4474894554a94bc3b1557fc6885e2,39.945616,-75.240329,Christ Apostolic Church,5800 Baltimore Ave,17,3243.0,1275.0,1,1.1
sg:384949acf9564a53906f751e48b561a3,39.901612,-75.159953,Novick Brothers,3660 S Lawrence St,28,10054.0,1568.0,1,1.2
sg:3e652b3784674299890c17cfc8166618,39.993902,-75.147935,Integrity Meats,2728 Germantown Ave,12,,300.0,2,1.2
sg:63db04f4bd0147e1a9c27fc5e5886c4a,39.97572,-75.14532,Zula Beer Distributors Co,1601 N 6th St,18,8010.0,477.0,1,1.2
sg:69bd55df40f243b1be104d29cf0fceb4,39.950251,-75.154838,Nazanin Saedi MD Jefferson Health,833 Chestnut St Ste 740,16,9088.0,4784.0,3,1.6
sg:7e9b9ababa96482e99df15d6640da498,39.97159,-75.239677,Creative Minds C C L C,1300 N 60th St,18,3653.0,702.0,4,1.3
sg:96dfd7e636004de6b883e2c73375fc24,40.033956,-75.177161,Healing Pharmacy,109 W Chelten Ave,10,2036.0,95.0,1,1.0
sg:9b1f22b19380480d948291261873a17d,39.949399,-75.155141,Pure Barre,834 Chestnut Street None,12,12462.0,2034.0,1,1.0
sg:b097fd85b974464fa312010be142a21f,39.92438,-75.14985300000002,Mifflin Tavern,1843 S 2nd St,31,1494.0,403.0,7,1.3
sg:c2d2c1de108d40cd85ede0cdf61e9348,39.979422,-75.11719599999998,G Team Racing,2645 Belgrade St,14,4133.0,630.0,2,1.1
sg:cadc08fb3a9b462cb06bc90477a4f850,40.105519,-75.01399599999998,European Auto Repair,1771 Tomlinson Rd Ste F,98,6645.0,7742.0,11,3.4
sg:d77aa9a6ea2d411bbb98cea7a1faa6dd,39.98907,-75.138191,Nelson Playground,2500-34 N 03rd St,55,3871.0,2420.0,4,1.7
sg:f467f6d536ed4c33815532abf39bdf17,39.945401,-75.178709,Starbucks,2201 South St,10,1938.0,65.0,1,1.0
sg:f79a6f4210fe4f4fb8ca9e382ba0f922,40.103391,-75.01834699999998,Lassin Early Learning Center,10800 Jamison Ave,11,,1881.0,1,1.1
sg:faaf100687244e5ca59431f487ab2698,39.951415,-75.143252,Brave New Worlds,55 N 2nd St,14,11911.0,3458.0,1,1.0
sg:0a068bf18dc1471ea3d6f3a49ab01c49,40.037954,-75.03842,An Original Soft Pretzel Factory,7366 Frankford Ave,18,10374.0,1143.0,7,1.3
sg:105bc07e0a974dfa9acd9f3c660037dd,39.979391,-75.2185,Alpha Office Supplies,4950 Parkside Ave Ste 500,47,6782.0,987.0,5,2.0
sg:1c437a4ece694f179b799a093fd559aa,40.085412,-74.96714399999998,Liberty Plaza,1 Franklin Mills Blvd,107,2459.0,1070.0,18,4.9
sg:1f991b9193604efd90b583df47ca4288,39.989282,-75.145415,Hartranft John F Sch,720 W Cumberland St,10,1897.0,1315.0,1,1.0
sg:2412697bdc6f48a5a3a4a5ea4fa615f9,39.936725,-75.218801,All About Seafood,5352 Woodland Ave,36,4409.0,1188.0,5,1.8
sg:3045f0ac75364c53b76ce52c8233e1d1,40.087375,-75.039949,Dairy Queen,1619 Grant Ave,20,1621.0,210.0,1,1.3
sg:40552b6bc46a4824bc21596288c97fd0,40.049871,-75.175659,D Vaughns Auto Care,6327 Musgrave St,28,7566.0,1232.0,4,1.1
sg:5ddbfccd268243e18bf5677244041017,39.96062,-75.150851,American Red Cross Blood Services,700 Spring Garden St,15,18525.0,1500.0,1,1.0
sg:865af2c0e1d94704bc6c39ba6ca4a49d,39.992378,-75.095718,Francano Tire Sales,2435 E Venango St,36,5387.0,5418.0,2,1.7
sg:a492d21c37474ccda78edee2957e28a4,39.888912,-75.245594,Microtel Inn and Suites,8840 Tinicum Blvd,41,9816.0,5125.0,5,1.8
sg:bada481c025d4ed5a7013f4075467e78,39.93382800000001,-75.151725,Sacks Playground,400 Washington Ave,102,4586.0,11577.0,8,3.9
sg:db22af3767514a11a5587b223e8bc689,40.041946,-75.189532,Philadelphia School of Circus Arts,6452 Greene St,15,4989.0,1230.0,1,1.1
sg:f53368a917fa46b7bcc9fa3e0341ed38,40.023017,-75.07676,Church's Chicken,5251 Frankford Ave,38,2653.0,380.0,6,1.7
sg:fcf0c1ca41b44fa0be35425dde8307a1,40.002886,-75.120448,Good Lad,431 E Tioga St,83,8351.0,4316.0,3,3.4
sg:0a314f61d5d04ed9b7d3c1a8c67bb2c5,40.028611,-75.177559,Canaan Baptist Church Day Care,5430 Pulaski Ave,17,,12682.0,2,1.2
sg:1cafc866d32143f1acc4b23576bdaa0b,39.959323,-75.248019,Laura Sims Skate House,210 S 63rd St,40,3350.0,700.0,3,1.7
sg:26241fef964142eaa74ce090dd2fe258,39.994606,-75.097445,Sherwin-Williams,2301 E Venango St,19,9094.0,684.0,5,1.2
sg:2647aead4b77487b9862784342fa11da,39.972109,-75.22627299999998,FunTimes Magazine,1226 N 52nd St,33,5209.0,1056.0,4,1.6
sg:3a48b9033f26471198281624405f0c85,39.989117,-75.15593,Dunkin',2344 N Broad St,68,2293.0,544.0,7,2.1
sg:3fcec63c0bec4c05b22f993079b2359c,40.014939,-75.135474,Los Brothers Barber Shop,4162 N 5th St,54,3645.0,5805.0,2,2.5
sg:5c1222be9b6d4a0ab73554e6c3c79515,40.001066,-75.225196,Rockaway Bedding,4700 City Ave,32,7927.0,928.0,6,1.6
sg:8556e8ba2e9043308ad5fc57781ebb23,39.956209,-75.15552199999998,Freshbae,227 N 10th St,26,9690.0,4485.0,2,1.1
sg:861dcfaf07e4465f94d778a19f42ce02,39.99834600000001,-75.136113,Advance Auto Parts,400 W Allegheny Ave,63,1342.0,1764.0,9,2.3
sg:a7362cfcaac5439291287ac450967054,39.947944,-75.171288,Starbucks,1801 Spruce St,18,4942.0,8568.0,1,1.4
sg:a7eb401a047a41f39fa0bddf71913137,40.030889,-75.106764,M & S Grocery,5232 Montour St,11,,297.0,1,1.1
sg:a90179f8038c40a9aece8e641d677ef5,40.112936,-75.023583,Gulf Oil,10960 Bustleton Ave,82,2202.0,5453.0,5,3.6
sg:b49f3cc2000d4b3ca552d0234e01f1d5,39.947893,-75.232331,Ramos Jose,5401 Baltimore Ave,13,1119.0,416.0,1,1.0
sg:b6b3a5eb96f14746ae0946771e359fd6,39.934766,-75.179525,The Tasty Toast,1320 Point Breeze Ave,23,853.0,299.0,3,1.1
sg:cde4b6764d0f483eb93b1a1e3178153b,40.102777,-75.00907099999998,Dollar Tree,11000 Roosevelt Blvd,69,3737.0,1449.0,18,2.7
sg:e1416103b3204aa6816f58e3c117ff1f,40.036679,-75.13596,Majestic Ballroom,800 W Olney Ave,29,4719.0,1044.0,3,1.4
sg:e16df9ee978a447090c2f92389c6d831,39.926351,-75.22386999999998,Elmwood Auto Repair,6024 Elmwood Ave Ste 38,78,3899.0,5616.0,6,2.2
sg:fc1e170e99b64c9682ce62a13751424d,39.948179,-75.20727600000002,Millcreek Tavern,4200 Chester Ave,40,5989.0,8440.0,6,1.7
sg:309a7ec57505491ba9b3d2ecd42de35b,40.025261,-75.034609,Classic Contracting,7136 James St,32,1957.0,1312.0,4,2.1
sg:83793b24fe7049e3a457be36080fdc64,40.051379,-75.01094499999998,Dollar Tree,8920 Frankford Ave,50,2313.0,700.0,11,2.3
sg:877ea90a6edc4c5686d2643e6c496cd5,40.035137,-75.100875,Pho Viet,5520 Whitaker Ave,44,4417.0,814.0,5,2.4
sg:8a1f0b3a77944ca7a585c5cdc58e0cee,39.962768,-75.173388,CVS,501 N 22nd St,31,5065.0,372.0,7,1.3
sg:979f7014bfda4c77ab637ac857062540,39.914944,-75.22091400000002,Atlantic Used Auto Parts,6544 Essington Ave,11,18336.0,2816.0,1,1.1
sg:a1388a1fdf5345d3b8cf596bebc5521d,39.940697,-75.166565,Popeyes Louisiana Kitchen,800 S Broad St,69,2366.0,759.0,7,3.0
sg:b7513945538e4c0f9157bae92d9d565c,40.038469,-75.146738,Girls Hs,1400 W Olney Ave,30,2752.0,270.0,3,1.7
sg:c4db0212bb314e5bbb0b7b86e33ba91c,39.961586,-75.148409,Trilogy Nightclub & Hookah Lounge,601 Spring Garden St,22,,4136.0,1,1.3
sg:d59e27fc19264a2e8c855407505ba370,40.02212700000001,-75.077535,Lo Chinese Restaurant,1613 Pratt St,26,1554.0,494.0,2,1.3
sg:e7f9208b11974c2f97acd3df6f47ce3c,40.032551,-75.160565,Wister Playground,4971 Baynton St,34,3282.0,2941.0,1,1.5
sg:f63dc2abcc8f495aa703f3d2a83c6556,39.986859,-75.219696,West Fairmount Park,West Fairmount Park,819,5009.0,23751.0,104,15.0
sg:11761fd750064a14a00b5cec3f4bb544,40.010086,-75.110516,Billy Doc's,840 E Lycoming St,21,917.0,2016.0,1,1.2
sg:14da5ce9bff5474a84849d9fdac28ab4,39.96084000000001,-75.16284,The Sd Of Philadelphia Virtual Academy,440 N Broad St,11,11386.0,704.0,2,1.0
sg:1861ebc0b8b9473a86a7e39c4cf06357,40.056163,-75.17219399999998,True Light Fellowship Church,6400 Ardleigh St,10,1694.0,270.0,1,1.0
sg:189b59cc70434c8fac238d170dfc01c3,39.965092,-75.19085600000003,33Rd & Wallace Playground,3300 Wallace St # 26,62,7107.0,12152.0,1,2.6
sg:7a4bddeaa624495cb4f559662401816e,40.066964,-75.14604399999997,Family Dollar Stores,1812 W Cheltenham Ave,57,2238.0,912.0,10,2.0
sg:7fca578c22994ce68b6199866029c103,40.057038,-75.139087,611 Auto Service,6817 Old York Rd,16,,2448.0,1,1.1
sg:cc62a38847414c459f1708a0774d61e6,40.037984,-75.176932,Adrian's Sports Bar And Grill,5912 Germantown Ave,23,8980.0,483.0,5,1.2
sg:ea9bf4b5dd8a433581337101a4d1201a,39.99775800000001,-75.09115200000002,Lowe's,3800 Aramingo Ave,407,3893.0,8140.0,73,10.7
sg:efc4ab2a061b4eb6bf17f1e3844d6ecd,40.063443,-74.98626999999998,Millevoi Bros Exxon,9898 Frankford Ave,22,,10736.0,1,1.2
sg:13ff95596a514499a0edbc3d45e7ad98,40.053464,-75.076514,Pentecostal Church of Philadelphia,7101 Pennway St,23,,6578.0,1,1.1
sg:280d570a76b6490d8ab3c92843bad0e4,40.088807,-74.967966,88 Korean BBQ,103 Franklin Mills Blvd,34,1846.0,646.0,12,1.9
sg:3c8036c57b164b1ba625aa27868ad973,40.032116,-75.179052,Burger King,171 W Chelten Ave,69,3763.0,621.0,11,3.1
sg:400fa3d5f16a42bc8934bca23e1918da,39.945605,-75.239418,Checkers Drive-In Restaurants,5726 Baltimore Ave # 46,30,3764.0,345.0,6,1.2
sg:5a4fbdb60de94f1ba13f8ac0c083320e,39.974784,-75.237183,Universal Bluford Charter School,5801 Media St,10,310.0,110.0,1,1.0
sg:625965bf22184d53aab6335b0017a3e8,39.914434,-75.156267,Dunkin',330 W. Oregon Avewhitman Plaza,46,1218.0,506.0,7,1.9
sg:68621bdc8d304c0f8be87195f7470ddf,39.983931,-75.17730999999998,Church of God of Prophecy,2618 Ridge Ave,12,389.0,2022.0,1,1.1
sg:ab40c276460d4b488c2a523afadd6428,39.9723,-75.177468,Liberty Service Center,25th & Poplar St,17,7528.0,1479.0,1,1.1
sg:be2891a8180d4f41bd28c359570a67cf,40.079581,-75.173107,Classic Pizza Shop,1532 E Wadsworth Ave,14,3443.0,917.0,1,1.0
sg:13eddb97f12b486eaf80f86f0db082d1,39.947588,-75.233716,Crazy Hands Studio,5501 Baltimore Ave,23,4150.0,2645.0,2,1.6
sg:45870f01dbbf4b5ca0997d912b881692,39.957293,-75.22521,Nv My Eyewear,137 S 52nd St,16,3199.0,280.0,1,1.2
sg:4be4c954351f478b81e7b28a15b3c26c,39.90979,-75.22056500000002,Nardella,6700 Essington Ave Unit G4-6,80,51434.0,2040.0,9,3.0
sg:5050226e51284fa284c4d44829601afb,39.921777,-75.187848,Taco Bell,2422 W Passyunk Ave,32,3379.0,352.0,6,1.1
sg:6a10ab524b2c418b83691019c52eb3bb,39.928908,-75.15701899999998,China House,1600 S 7th St,14,1683.0,161.0,3,1.3
sg:6eee1d44f5634a6a8a965b661f2e7fec,40.042987,-75.155787,Cut To Perfection,2049 Conlyn St,29,2501.0,551.0,3,1.2
sg:7ef0cda1b06e408e88ffcd1a29bc42c9,40.015821,-75.06712900000002,Boys & Girls Clubs Of Phila James Sullivan Elem,5300 Ditman St,16,2733.0,3400.0,1,1.3
sg:8900d4456a9d42d3a8c490d7ad640c66,39.948745,-75.157958,Edie Richd M MD,1025 Walnut St,24,10591.0,3132.0,4,1.2
sg:af1e3c4f0c5a46b09216e21d488ba676,40.018347,-75.07618199999997,Frankford Motor Pool,1735 Wakeling St,32,1421.0,1504.0,4,1.2
sg:d8e3e61cc0d94ab88cdc8f82a9a094ca,40.039707,-75.124104,Your Child's World Learning Center,5837 N 2nd St,28,4009.0,5376.0,1,1.1
sg:e5ab998c106d4ba4810e5b9d4da88b61,39.97646500000001,-75.15749,Progress Plaza Shopping Center,1501 N Broad St,348,1965.0,7308.0,53,6.2
sg:eec122dd416e414d8634b6e3a32a863c,40.047868,-75.059391,Wendy's,2301 Cottman Ave,83,2456.0,830.0,19,3.5
sg:01aceb9a849346c1a6f75b183235cac0,40.00138,-75.12844799999998,HKS Pharmacy,3357 N Front St,50,1242.0,2550.0,5,2.1
sg:063e0dd565664c26a05fd7a880a215dc,39.90062800000001,-75.23250999999998,Auto Parts Outlet,3250 S 76th St,77,12601.0,2464.0,5,3.8
sg:0c3dc170077e4f05a8710f8e8c52b6a4,40.009141,-75.17258199999998,Fresenius Kidney Care,3401 Fox St Ste C,22,7808.0,7216.0,4,1.3
sg:0fac5924813048cb91cab19f0085648d,39.924856,-75.171921,Melrose Diner,1501 Snyder Ave,27,14947.0,1404.0,1,1.7
sg:109631c0029e477da5dabc5cd871374d,39.955205,-75.228636,Zion Hill Baptist Church of Phila,5301 Spruce St,28,742.0,1470.0,3,1.2
sg:19ed15c0402b4a4588ff2c716d594ef5,40.09548,-74.975385,Reen's Delicatessen,12319 Academy Rd Parkwood Shopping Ctr,23,3214.0,161.0,5,1.2
sg:3531a9507c514c418e76fe1cdd968d20,40.0375,-75.03956,Torresdale Flower Shop,7332 Frankford Ave,10,,455.0,1,1.0
sg:38348e93dcf74300a00c2291612eb5c2,40.048379,-75.06928,Don Giovanni's Pizza Bar & Restaurant,7100 Castor Ave,24,9089.0,684.0,2,1.1
sg:549aaf499e884c3384155af1f86ee9ed,40.09074,-74.96557800000002,2nd Avenue Value Stores,163 Franklin Mills Boulevard,39,9473.0,819.0,2,1.8
sg:5ec2cce2f6b143d59fb6f187b4fa5580,39.95948,-75.234241,Mercy Health Network,5630 Chestnut St,10,8635.0,475.0,4,1.0
sg:61533d8fd80240eba75a58b8041e75cf,39.955347,-75.157763,Rose 4 U Florist,116 N 11th St,12,9436.0,210.0,1,1.1
sg:68903899ccde4cbcbfc8c50d14824573,39.969179,-75.136279,Da Wa Joseph's Sushi & Ramen,1204 N Front St,20,7675.0,200.0,1,1.3
sg:8532aca4ec624bdbbe0d3d4f864f2907,40.023939,-75.130461,E & S Mini Market,300 W Roosevelt Blvd,52,3335.0,1092.0,5,1.9
sg:86acccb064a645b3b0bc251a31b51b15,39.967384,-75.16968299999998,Dessertcrazy,1925 Fairmount Ave,10,6045.0,165.0,3,1.0
sg:ac241bb5a78a42bfb9bf853cf1c16496,39.952739,-75.183561,The Post,129 S 30th St,14,,15351.0,1,1.3
sg:fa1f952a2267417cbe981c0472e13248,39.982063,-75.14726,Espinal Grocery,2001 N 8th St,26,2164.0,1131.0,2,1.1
sg:fea2bbc8f7c34dd490a01747eb18c12b,39.996251,-75.133561,D & W Beer Distributors,3001 N 2nd St,48,2547.0,1512.0,7,2.1
sg:1456930ce3584734bfa2459e4981b399,40.052252,-75.010446,Pjp Marketplace,8920 Frankford Ave,191,2010.0,3438.0,34,5.7
sg:2771362ef6d2495aa98bdb5a2dbe0cf7,40.056516,-75.151901,Wyncote Dog & Cat Hospital,6713 Wyncote Ave,35,3043.0,1540.0,4,1.4
sg:3482f3afe7724d06b89b4169a915a358,40.056238,-75.045248,Jefferson Urgent Care Smylie Times Jefferson Health 19,2607 Rhawn St,37,4116.0,2738.0,2,2.1
sg:37198073dea44dfeae8b7e5fdf59b52c,39.996028,-75.16899599999998,Lehigh Avenue Auto Tags,2239 W Lehigh Ave Corner of 23rd & Lehigh Ave,18,,4050.0,1,1.1
sg:5e2a201cb0264545ba227d6f60979343,39.97611,-75.240033,Dylans Ice & Treats,5943 Lansdowne Ave,28,8378.0,1960.0,5,1.5
sg:65fa9c18733f42d1845657b2ee284768,40.067694,-75.23719399999997,Old Line Park,8730 Old Line Rd,25,3706.0,675.0,2,1.2
sg:70ad27ac510646598ea4a94dfd7cfb46,39.993233,-75.096202,Rite Aid,2401 E Venango St,78,1587.0,1014.0,12,2.7
sg:756729cdd1b849548ae8f97f9f4f666d,40.033474,-75.175844,Giovanni's Pizzeria,5604 Greene St,37,4348.0,1073.0,4,1.4
sg:8c52af1b7c1d4a169bedd721c413bb26,39.978086,-75.129941,Riverwards Produce,2200 E Norris St,11,3504.0,209.0,1,1.1
sg:91a305dd50a341c692fbe3b5cc89a6d5,40.031896,-75.161136,BFA Towing,4962 Baynton St,14,4901.0,721.0,2,1.1
sg:be5622fa8a9c42b29eb3c0b90b47a9fc,39.970586,-75.245374,Jamrock Kitchen,502 N 63rd St,60,870.0,1200.0,11,2.6
sg:c10b60f862a1488f8f73970b85892317,39.946181,-75.171816,La Reserve Center City Bed and Breakfast,1804 Pine St,19,,20596.0,1,1.6
sg:cd07ae0d34fe4c5593c163837ad13ba0,39.950496,-75.174538,Thrive Pilates,2016 Walnut St,18,245.0,522.0,1,1.0
sg:ced8c92a24964e819c3ed812191d7e91,39.960707,-75.232618,Top Shelf Lounge,5564 Market St,102,1897.0,1224.0,18,2.5
sg:d3d64dc2b885490b95a1b7d1a0dd8072,40.056875,-75.027913,Sunoco,2901 Holme Ave,11,4019.0,110.0,3,1.1
sg:d7a130f4da704a40a27bf13bb32709ba,39.974271,-75.11985,Dollar Tree,2489 Aramingo Ave,48,2437.0,576.0,7,1.9
sg:fd2cfce5cfd94d0cbe4c890f656368c2,39.917114,-75.139852,Five Below,2250 S Columbus Blvd,21,7319.0,210.0,3,1.4
sg:068b35288c2d49b2bc72d941cb476536,40.035874,-75.06965799999998,Krystal Vision Eye Care,6404 Roosevelt Blvd Ste 1A,11,8260.0,110.0,4,1.1
sg:18d69721adf74762bb7c375b0f953eac,39.95525900000001,-75.200406,Thai Singha House,3906B Chestnut St,34,3465.0,9299.0,1,1.9
sg:20029cdb07a64d099c3f1b005868cba3,40.072642,-75.194553,Market Square At Chestnut Hill,7723 Crittenden Street,254,2595.0,4064.0,36,6.3
sg:4492896120584d95baf694838cb2f682,39.915952,-75.163098,Flying Fish Seafood,2652 S 9th St,38,3110.0,380.0,8,2.1
sg:5056be7a23c64bb3a274fd4df31162d1,39.992483,-75.111684,New Pizza Palace,3132 Frankford Ave,10,6370.0,1220.0,2,1.0
sg:615c3538e207466586f09c2c2c283718,40.107574,-75.027237,Mallu Cafe & Catering,10181 Verree Rd,37,2695.0,407.0,10,2.3
sg:6c7bd34e89b740da8fb9c4f5dcc54a6e,40.092472,-74.96295,K POT Korean BBQ & Hot Pot,789 Franklin Mills Cir,82,2843.0,410.0,12,3.3
sg:765e64e131e34ca0b0c6a102e14f3042,39.91949,-75.152295,Baker Brothers,2300 S 3rd St,17,449.0,629.0,1,1.2
sg:7bf88b8a1f5f455380f40c505c31d258,40.056975,-75.08654,Wesley Enhanced Living Burholme,7040 Oxford Ave,50,5971.0,12350.0,3,2.1
sg:9ed1d6c331524f138cfa73e8d4c7bef0,40.030379,-75.054259,Freedom Motor Cars,6601 Frankford Ave,23,8319.0,5727.0,2,1.7
sg:a8381587b2c246b39793c3d591b008f6,40.075188,-75.034937,Sunoco,9000 Roosevelt Blvd,48,3514.0,432.0,11,1.5
sg:c9f97627d1bc40e9aead1565fa45ac4a,40.048428,-75.160157,North Garden,5641 Blakemore St,66,1955.0,22044.0,5,3.3
sg:ce43575c0519450788a896e7972c3d87,39.961191,-75.141547,Koi,604 N 2nd St,14,6617.0,2226.0,1,1.2
sg:d4631b41dcde4dcdbdd1da495595fa67,40.003592,-75.093918,F A S T Commercial Appliance Service & Parts,2010 Wheatsheaf Ln,15,,780.0,1,1.2
